idJurisdicao,nome,ativo,idOrgaoPje,id,table
263,Gab. Des. Ibanez Monteiro na Seção Cível,True,60,831,orgao_julgador
263,Gab. Des. Amaury Moura Sobrinho na Seção Cível,True,61,832,orgao_julgador
263,Gab. Des. Vivaldo Pinheiro na Seção Cível -  Juíza  Convocada Dra. Maria Neize de Andrade,True,62,833,orgao_julgador
263,Gab. Des. João Rebouças na Seção Cível,True,63,834,orgao_julgador
263,Gab. Des. Amilcar Maia na Seção Cível,True,64,835,orgao_julgador
263,Gab. da Presidência no Pleno,True,65,836,orgao_julgador
267,Gab. do Plantâo judiciário,True,66,837,orgao_julgador
267,Gab. da Presidência no Plantão judiciário,True,67,838,orgao_julgador
263,Gab. Des. Expedito Ferreira no Pleno,True,68,839,orgao_julgador
263,Gab. Des. Expedito Ferreira na Câmara Cível,True,69,840,orgao_julgador
263,Gab. Des. Expedito Ferreira na Seção Cível,True,70,841,orgao_julgador
263,Gab. Desª. Maria Zeneide na Câmara Cível,True,71,842,orgao_julgador
263,Gab. Desª. Maria Zeneide na Seção Cível,True,72,843,orgao_julgador
263,COJUD,False,73,844,orgao_julgador
263,Programa Prático 2º grau,False,74,845,orgao_julgador
262,Gab. do Juiz Jose Maria Nascimento,False,75,846,orgao_julgador
262,Gab. da Juíza Sabrina Smith,False,76,847,orgao_julgador
262,Gab. do Juiz Valdir Flávio Lobo Maia,False,77,848,orgao_julgador
262,Gab. da Juíza Sandra Simões de Souza Dantas Elali,True,78,849,orgao_julgador
262,Gab. do Juiz Madson Ottoni de Almeida Rodrigues,True,79,850,orgao_julgador
262,Gabinete 1 da 1ª Turma Recursal Temporária,True,80,851,orgao_julgador
262,Gabinete 2 da 1ª Turma Recursal Temporária,True,81,852,orgao_julgador
262,Gabinete 3 da 1ª Turma Recursal Temporária,True,82,853,orgao_julgador
262,Gabinete 1 da 2ª Turma Recursal Temporária,True,83,854,orgao_julgador
262,Gabinete 2 da 2ª Turma Recursal Temporária,True,84,855,orgao_julgador
262,Gabinete 3 da 2ª Turma Recursal Temporária,True,85,856,orgao_julgador
241,3º Juizado Especial Cível da Comarca de Natal,True,2,857,orgao_julgador
241,13º Juizado Especial Cível da Comarca de Natal,True,3,858,orgao_julgador
241,1º Juizado Especial Cível da Zona Norte da Comarca de Natal (Inativado pela resolução 35/2017),False,4,859,orgao_julgador
241,2º Juizado Especial Cível da Zona Norte da Comarca de Natal (Inativado pela resolução 35/2017),False,5,860,orgao_julgador
241,3º Juizado Especial Cível da Zona Norte da Comarca de Natal (Inativado pela resolução 35/2017),False,6,861,orgao_julgador
241,11º Juizado Especial Cível da Comarca de Natal,True,7,862,orgao_julgador
241,12º Juizado Especial Cível da Comarca de Natal,True,8,863,orgao_julgador
241,4º Juizado Especial Cível da Comarca de Natal,True,9,864,orgao_julgador
241,5º Juizado Especial Cível da Comarca de Natal,True,10,865,orgao_julgador
241,9º Juizado Especial Cível da Comarca de Natal,True,11,866,orgao_julgador
241,6º Juizado Especial Cível da Comarca de Natal (Trânsito),False,12,867,orgao_julgador
241,6º Juizado Especial Cível da Comarca de Natal (Trânsito - Unidade Móvel),False,13,868,orgao_julgador
241,1º Juizado Especial Cível da Comarca de Natal,True,14,869,orgao_julgador
241,2º Juizado Especial Cível da Comarca de Natal,True,15,870,orgao_julgador
241,7º Juizado Especial Cível da Comarca de Natal,True,16,871,orgao_julgador
241,8º Juizado Especial Cível da Comarca de Natal,True,17,872,orgao_julgador
241,10º Juizado Especial Cível da Comarca de Natal,True,18,873,orgao_julgador
241,1º Vara de Execução Fiscal Municipal e Tributária da Comarca de Natal (Inativada pela resolução nº 35/2017),False,19,874,orgao_julgador
241,2º Vara de Execução Fiscal Municipal e Tributária da Comarca de Natal (Inativada pela resolução nº 35/2017),False,20,875,orgao_julgador
241,3º Vara de Execução Fiscal Municipal e Tributária da Comarca de Natal (Inativada pela resolução nº 35/2017),False,21,876,orgao_julgador
241,9º Vara Cível da Comarca de Natal,True,22,877,orgao_julgador
241,1º Vara de Execução Fiscal Estadual e Tributária da Comarca de Natal (Inativada pela resolução nº 35/2017),False,23,878,orgao_julgador
241,2º Vara de Execução Fiscal Estadual e Tributária da Comarca de Natal (Inativada pela resolução nº 35/2017),False,24,879,orgao_julgador
241,3º Vara de Execução Fiscal Estadual e Tributária da Comarca de Natal (Inativada pela resolução nº 35/2017),False,25,880,orgao_julgador
241,1º Vara Cível da Comarca de Natal,True,26,881,orgao_julgador
241,2º Vara Cível da Comarca de Natal,True,27,882,orgao_julgador
241,20º Vara Cível da Comarca de Natal (Inativada pela resolução nº 35/2017),False,28,883,orgao_julgador
241,8º Vara Cível da Comarca de Natal,True,29,884,orgao_julgador
241,7º Vara Cível da Comarca de Natal,True,30,885,orgao_julgador
241,3º Vara Cível da Comarca de Natal,True,31,886,orgao_julgador
241,5º Vara Cível da Comarca de Natal,True,32,887,orgao_julgador
241,12º Vara Cível da Comarca de Natal,True,33,888,orgao_julgador
241,19º Vara Cível da Comarca de Natal (Inativada pela resolução nº 35/2017),False,34,889,orgao_julgador
241,10º Vara Cível da Comarca de Natal,True,35,890,orgao_julgador
241,4º Vara Cível da Comarca de Natal,True,36,891,orgao_julgador
241,15º Vara Cível da Comarca de Natal,True,37,892,orgao_julgador
241,1º Juizado da Fazenda Pública da Comarca de Natal,True,38,893,orgao_julgador
241,2º Juizado da Fazenda Pública da Comarca de Natal,True,39,894,orgao_julgador
241,21º Vara Cível da Comarca de Natal (Inativada pela resolução nº 35/2017),False,40,895,orgao_julgador
241,2º Vara da Fazenda Pública da Comarca de Natal,True,42,896,orgao_julgador
241,16º Vara Cível da Comarca de Natal,True,43,897,orgao_julgador
241,18º Vara Cível da Comarca de Natal,True,44,898,orgao_julgador
241,14º Vara Cível da Comarca de Natal,True,45,899,orgao_julgador
241,6º Vara Cível da Comarca de Natal,True,46,900,orgao_julgador
241,4º Vara da Fazenda Pública da Comarca de Natal,True,47,901,orgao_julgador
241,13º Vara Cível da Comarca de Natal,True,48,902,orgao_julgador
241,5º Vara da Fazenda Pública da Comarca de Natal,True,49,903,orgao_julgador
241,2º Vara de Sucessões da Comarca de Natal (Fechada),False,50,904,orgao_julgador
241,17º Vara Cível da Comarca de Natal,True,51,905,orgao_julgador
241,1º Vara de Sucessões da Comarca de Natal (Inativada pela resolução 35/2017),False,52,906,orgao_julgador
241,3º Vara da Fazenda Pública da Comarca de Natal,True,54,907,orgao_julgador
241,2º Vara de Sucessões da Comarca de Natal (Inativada pela resolução 35/2017),False,55,908,orgao_julgador
241,11º Vara Cível da Comarca de Natal,True,56,909,orgao_julgador
241,1º Vara da Fazenda Pública da Comarca de Natal,True,57,910,orgao_julgador
241,1º Vara de Precatórias da Comarca de Natal (Inativada pela resolução nº 35/2017),False,58,911,orgao_julgador
241,2º Vara de Precatórias da Comarca de Natal (Inativada pela resolução nº 35/2017),False,59,912,orgao_julgador
241,4º Vara de Família da Comarca de Natal - Inativa (Res 26),False,60,913,orgao_julgador
241,8º Vara de Família da Comarca de Natal - Inativa (Res 26),False,61,914,orgao_julgador
241,9º Vara de Família da Comarca de Natal - Inativa (Res 26),False,62,915,orgao_julgador
241,5º Vara de Família da Comarca de Natal - Inativa (Res 26),False,63,916,orgao_julgador
241,8º Vara de Família da Comarca de Natal(Extinta),False,64,917,orgao_julgador
241,2º Vara de Família da Comarca de Natal - Inativa (Res 26),False,65,918,orgao_julgador
241,6º Vara de Família da Comarca de Natal - Inativa (Res 26),False,66,919,orgao_julgador
241,3º Vara de Família da Comarca de Natal - Inativa (Res 26),False,67,920,orgao_julgador
241,7º Vara de Família da Comarca de Natal - Inativa (Res 26),False,68,921,orgao_julgador
241,1º Vara de Família da Comarca de Natal - Inativa (Res 26),False,69,922,orgao_julgador
241,Central de Avaliação e Arrematação,True,70,923,orgao_julgador
213,1º Juizado Especial Cível da Comarca de Parnamirim - Inativo (Res 33),False,71,924,orgao_julgador
213,2º Juizado Especial Cível da Comarca de Parnamirim - Inativo (Res 33),False,72,925,orgao_julgador
213,1º Vara Cível da Comarca de Parnamirim,True,73,926,orgao_julgador
213,2º Vara Cível da Comarca de Parnamirim,True,74,927,orgao_julgador
213,3º Vara Cível da Comarca de Parnamirim,True,75,928,orgao_julgador
213,1º Vara da Fazenda Pública da Comarca de Parnamirim,True,76,929,orgao_julgador
213,1º Juizado da Fazenda Pública da Comarca de Parnamirim (Inativado pela Resolução 29/2017),False,77,930,orgao_julgador
213,1º Vara de Família da Comarca de Parnamirim,True,78,931,orgao_julgador
213,2º Vara de Família da Comarca de Parnamirim,True,79,932,orgao_julgador
204,1º Vara Cível da Comarca de Macaíba (Inativada pela Resolução 30/2017),False,80,933,orgao_julgador
204,2º Vara Cível da Comarca de Macaíba (Inativada pela Resolução 30/2017),False,81,934,orgao_julgador
204,Juizado Especial Cível e Criminal da Comarca de Macaíba,True,82,935,orgao_julgador
209,1º Vara Cível da Comarca de Mossoró,True,83,936,orgao_julgador
209,2º Vara Cível da Comarca de Mossoró - Inativa,False,84,937,orgao_julgador
209,3º Vara Cível da Comarca de Mossoró,True,85,938,orgao_julgador
209,4º Vara Cível da Comarca de Mossoró,True,86,939,orgao_julgador
209,5º Vara Cível da Comarca de Mossoró - Inativa,False,87,940,orgao_julgador
209,6º Vara Cível da Comarca de Mossoró,True,88,941,orgao_julgador
209,1º Vara de Família da Comarca de Mossoró,True,89,942,orgao_julgador
209,2ª Vara de Família da Comarca de Mossoró (Inativada PORTARIA CONJUNTA N 30),False,90,943,orgao_julgador
209,3º Vara de Família da Comarca de Mossoró,True,91,944,orgao_julgador
209,4º Vara de Família da Comarca de Mossoró,False,92,945,orgao_julgador
209,1º Juizado Especial Cível e Criminal da Comarca de Mossoró,True,93,946,orgao_julgador
209,2º Juizado Especial Cível e Criminal da Comarca de Mossoró,True,94,947,orgao_julgador
209,3º Juizado Especial Cível e Criminal da Comarca de Mossoró,True,95,948,orgao_julgador
209,1º Vara da Fazenda Pública da Comarca de Mossoró,True,96,949,orgao_julgador
241,Cejusc,False,97,950,orgao_julgador
209,CEJUSC MOSSORÓ,False,99,951,orgao_julgador
178,Juizado da Fazenda Pública da Comarca de Caicó,True,100,952,orgao_julgador
178,Juizado Especial Cível e Criminal da Comarca de Caicó,True,101,953,orgao_julgador
241,3º Juizado da Fazenda Pública da Comarca de Natal,True,102,954,orgao_julgador
204,Juizado da Fazenda Pública da Comarca de Macaíba,True,103,955,orgao_julgador
209,2º Vara da Fazenda Pública da Comarca de Mossoró,True,104,956,orgao_julgador
241,CEJUSC NATAL,False,105,957,orgao_julgador
241,CEJUSC DPVAT NATAL,False,106,958,orgao_julgador
209,CEJUSC DPVAT MOSSORÓ,False,107,959,orgao_julgador
213,CEJUSC DPVAT PARNAMIRIM,False,108,960,orgao_julgador
241,CEJUSC PRÓ TRANSPORTE,False,109,961,orgao_julgador
241,CEJUSC PARNAMIRIM,False,110,962,orgao_julgador
241,COJUD,False,111,963,orgao_julgador
223,Juizado Especial do Aeroporto da Comarca de São Gonçalo do Amarante,True,112,964,orgao_julgador
241,4º Juizado da Fazenda Pública da Comarca de Natal,True,113,965,orgao_julgador
241,5º Juizado da Fazenda Pública da Comarca de Natal,True,115,966,orgao_julgador
241,CEJUSC BARRAGEM DE OITICICA,False,116,967,orgao_julgador
241,6º Juizado da Fazenda Pública da Comarca de Natal,True,117,968,orgao_julgador
204,1º Vara da Comarca de Macaíba,True,118,969,orgao_julgador
204,2º Vara da Comarca de Macaíba,True,119,970,orgao_julgador
204,3º Vara da Comarca de Macaíba,True,120,971,orgao_julgador
209,1º Juizado Especial da Fazenda Pública da Comarca de Mossoró,True,121,972,orgao_julgador
209,2º Juizado Especial da Fazenda Pública da Comarca de Mossoró,True,122,973,orgao_julgador
209,3º Juizado Especial da Fazenda Pública da Comarca de Mossoró,True,123,974,orgao_julgador
209,4º Juizado Especial Cível e Criminal da Comarca de Mossoró,True,124,975,orgao_julgador
209,3º Vara da Fazenda Pública da Comarca de Mossoró(Inativada por liminar - CNJ),False,125,976,orgao_julgador
209,2º Vara de Família da Comarca de Mossoró(Inativada por liminar - CNJ),False,126,977,orgao_julgador
209,4º Juizado Especial da Fazenda Pública da Comarca de Mossoró,True,127,978,orgao_julgador
213,3º Juizado Especial Cível da Comarca de Parnamirim - Inativo (Res 33),False,128,979,orgao_julgador
213,Juizado Especial Criminal e da Fazenda Pública da Comarca de Parnamirim - Inativo (Res 33),False,129,980,orgao_julgador
241,6º Vara da Fazenda Pública da Comarca de Natal,True,130,981,orgao_julgador
241,14º Juizado Especial Cível da Comarca de Natal,True,131,982,orgao_julgador
241,15º Juizado Especial Cível da Comarca de Natal,False,132,983,orgao_julgador
241,16º Juizado Especial Cível da Comarca de Natal,False,133,984,orgao_julgador
241,Vara de Sucessões da Comarca de Natal - Inativa (Res 26),False,134,985,orgao_julgador
241,19º Vara Cível da Comarca de Natal,True,135,986,orgao_julgador
241,22º Vara Cível da Comarca de Natal,True,136,987,orgao_julgador
241,21º Vara Cível da Comarca de Natal,True,137,988,orgao_julgador
241,20º Vara Cível da Comarca de Natal,True,138,989,orgao_julgador
241,23º Vara Cível da Comarca de Natal,True,139,990,orgao_julgador
241,24º Vara Cível da Comarca de Natal,True,140,991,orgao_julgador
241,1º Vara de Execução Fiscal e Tributária de Natal,True,141,992,orgao_julgador
241,2º Vara de Execução Fiscal e Tributária de Natal,True,142,993,orgao_julgador
241,3º Vara de Execução Fiscal e Tributária de Natal,True,143,994,orgao_julgador
241,4º Vara de Execução Fiscal e Tributária de Natal,True,144,995,orgao_julgador
241,5º Vara de Execução Fiscal e Tributária de Natal,True,145,996,orgao_julgador
241,6º Vara de Execução Fiscal e Tributária de Natal,True,146,997,orgao_julgador
219,Juizado Especial Cível e Criminal da Comarca de Santa Cruz,True,147,998,orgao_julgador
219,Juizado da Fazenda Pública da Comarca de Santa Cruz,True,148,999,orgao_julgador
219,1º Vara da Comarca de Santa Cruz,True,149,1000,orgao_julgador
219,2º Vara da Comarca de Santa Cruz,True,150,1001,orgao_julgador
177,Juizado Especial Cível e Criminal da Comarca de Assu,True,151,1002,orgao_julgador
177,Juizado da Fazenda Pública da Comarca de Assu,True,152,1003,orgao_julgador
177,1º Vara da Comarca de Assu,True,153,1004,orgao_julgador
177,2º Vara da Comarca de Assu,True,154,1005,orgao_julgador
177,3º Vara da Comarca de Assu,True,155,1006,orgao_julgador
